Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure de début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Info adhésion / inscription,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3
Centre d'Animation Montparnasse,Cours,Explo'sciences,Samedi,11:00 AM,,1:30,Enfant,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,8,11,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
Centre d'Animation Montparnasse,Cours,Robotique,Mercredi,10:30 AM,,1:30,Enfant,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,9,11,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
Centre d'Animation Montparnasse,Cours,Voyageurs du temps,Mercredi,4:00 PM,,2:00,Enfant,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,8,11,,,,X,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 96,3€ l'année pour un cours de 2h par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 384,80€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,96.3,/ an (1 cours par semaine),,,3,35
Centre d'Animation Montparnasse,Cours,Les p'tits détectives,Mercredi,1:30 PM,,2:00,Enfant,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,9,13,,,,X,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 96,3€ l'année pour un cours de 2h par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 384,80€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,96.3,/ an (1 cours par semaine),,,3,35
Centre d'Animation Montparnasse,Cours,Astronomie,Mardi,5:30 PM,,1:30,Enfant,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,9,13,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
Centre d'Animation Montparnasse,Cours,Observatoire des saisons,Samedi,2:00 PM,,2:00,Adulte,,,,"Eveil aux sciences et découvertes : expériences amusantes, montages techniques et travaux pratiques pour la découverte de toutes les sciences : mécanique, optique, chimie, magnétisme ou l’électricité.",,TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,
Centre d'Animation Montparnasse,Cours,La fabrique,Samedi,2:00 PM,,2:00,Enfant,,,,,,TN,,11,14,,,,X,,,,,,,,,,,,,,,,,,,,,,,,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 96,3€ l'année pour un cours de 2h par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 384,80€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,96.3,/ an (1 cours par semaine),,,3,35
Centre d'Animation Montparnasse,Cours,Cuisine et pâtisserie,Mercredi,1:00 PM,,1:30,Enfant,,,,,,TN,,8,11,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
Centre d'Animation Montparnasse,Cours,Cuisine et pâtisserie,Mercredi,3:00 PM,,1:30,Enfant,,,,,,TN,,11,14,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
Centre d'Animation Montparnasse,Cours,Cuisine du monde,Mardi,7:00 PM,,2:30,Adulte,,,,,,TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 112,30€ l'année pour un cours de 2h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 448,70€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,112.3,/ an (1 cours par semaine),,,3,35
Centre d'Animation Montparnasse,Cours,Cuisine du marché,Jeudi,7:00 PM,,2:30,Adulte,,,,,,TN,,,,,,,X,,,,,,,,,,,,,,,,,,,,,,,,112.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 112,30€ l'année pour un cours de 2h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 448,70€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,112.3,/ an (1 cours par semaine),,,3,35
Centre d'Animation Montparnasse,Cours,Atelier magie,Mercredi,10:30 AM,,1:30,Enfant,,,,,,TN,,8,11,,,,X,,,,,,,,,,,,,,,,,,,,,,,,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Important : ce prix est le minimum possible mais dépend des revenus du foyer. Explication : le prix des activités (forfait annuel, pas de cours individuel ou à la carte) est calculé en fonction de votre quotient familial. Par exemple, un foyer ayant un quotient familial inférieur ou égal à 234€ (QF 1) paiera 85,6€ l'année pour un cours d'1h30 par semaine, alors qu'un foyer ayant un quotient familial supérieur à 2 500€ (QF 8) paiera 341,90€ l'année. Pour vous inscrire et déterminer le tarif qui vous est applicable, vous devez fournir l'un des documents suivants : attestation de la CAF (Caisse d’allocation familiale) avec quotient familial OU attestation de la caisse des écoles périscolaire avec quotient familial OU dernier avis d’imposition. Note : un certificat médical pour les activités physiques et sportives sera demandé. Une participation complémentaire peut être demandée (matériel, ingrédients, licence sportive).",Calcul de votre Quotient Familial : QF = (dernier revenu fiscal de référence / 12 ) / nombre de parts du foyer fiscal.,,,,,,,,,,,Gratuit,,85.6,/ an (1 cours par semaine),,,2,35
