lasocieteartistique@wanadoo.fr;Nom de la structure;Site web;1_N° + Rue;1_Code postal;1_Ville;2_N° rue;2_Code postal;2_Ville;3_N° rue;3_Code postal;3_Ville;4_N° rue;4_Code postal;4_Ville;5_N° rue;5_Code postal;5_Ville;1_Discipline;2_Discipline;3_Discipline;4_Discipline;5_Discipline;6_Discipline;7_Discipline;8_Discipline;9_Discipline;10_Discipline;"Email 1 =if(or(AD7=AD6,AD7=AD8),""doublon"","""")";Email 2;Email 3;Email 4;Email 5;Tél 1;Tél 2;Tél 3;COMMENTAIRES;Evaluation du référencement : +/-;Qui ?;Rajout
4142;Capoeira Brasil Paris;capoeira-paris.org;28 rue André Bréchet;75017;Paris;;;;;;;;;;;;;Capoeira;;;;;;;;;;deitado@capoeira-paris.org;;;;;643183096;;;;;Fabrice;15/04/2014
4145;Studio Intérieur Jour;interieurjour.com;28 rue Daubigny;75017;Paris;140 rue de picpus;75012;Paris;80 allée darius milhaud;75019;Paris;;;;;;;Théâtre amateurs;Formation d'acteurs;Improvisation théâtrale;;;;;;;;studio@interieurjour.com;;;;;147058584;;;;;Zara;15/04/2014
4148;Latin Dance Fuzion;latindancefuzion.com;4 rue Breguet;75011;Paris;;;;;;;;;;;;;Salsa, Bachata & Chacha;Danse contemporaine & moderne;;;;;;;;;seve@latindancefuzion.com;;;;;685159089;;;;;Zara;15/04/2014
4156;Aquasvelt;http://www.balinea.com/paris/centre-de-remise-en-forme/prestations-aquasvelt-663?gclid=CjgKEAjwzcWcBRCat43fy9e5i3ASJADXOBwuLxCRRrxED68C0ICPkeCqGHCQr0oOlyoSZFFHLdaybvD_BwE#tabs;26 rue des Renaudes;75017;Paris;43 avenue Duquesne;75007;Paris;31 rue Bayen;75017;Paris;;;;;;;Aquagym;;;;;;;;;;aquasvelt@waterbike.fr;;;;;950419031;144490799;980890756;;;Youness;15/04/2014
4157;Cie Zig Zag;zigzagcreation.net ;31 rue Fortuny;75017;Paris;9 place de la Visitation;49100;Angers;;;;;;;;;;Improvisation théâtrale;Théâtre amateurs;Art dramatique;Mise en scène & expression scénique;;;;;;;zigzagcreation@yahoo.fr;cours@courschauveau.com;;;;661759996;661442025;;;;Fabrice;15/04/2014
4159;Sporting Club Universitaire De France Scuf;scuf.org;31 rue Gauthey;75017;Paris;;;;;;;;;;;;;Basket-ball;Escrime;Initiation natation;Golf;Rugby;Volley-ball;Basket-ball;Tennis;;;scuf.omnisports@free.fr;;;;;685127999;142285038;;;;Zara;15/04/2014
4161;Atelier Molecul'art;ateliermoleculaire.com;32 Rue Guillaume Tell;75017;Paris;;;;;;;;;;;;;Vins & mets / chocolats;Cuisine française;Chocolat;Chocolat;;;;;;;contact@ateliermoleculaire.com;;;;;146222094;;;;;Fabrice;15/04/2014
4162;Sushi4you;sushi4youparis.com;32 rue Guillaume Tell;75017;Paris;;;;;;;;;;;;;Cuisine asiatique;;;;;;;;;;contact@sushi4youparis.com;;;;;146222094;;;;;Zara;15/04/2014
4163;L'atelier des Epinettes;atelierdesepinettes.com;32 rue Lantiez;75017;Paris;;;;;;;;;;;;;Autres arts plastiques;Découverte dessin & peinture;Modelage;;;;;;;;contact@atelierdesepinettes.com;;;;;144850921;;;;;Guennole;15/04/2014
4165;Le Chœur de la Ville;lechoeurdelaville.fr;33 rue de la Condamine;75017;Paris;;;;;;;;;;;;;Chant lyrique & classique;Piano;Techniques vocales;Chant choral;;;;;;;lechoeurdelaville@wanadoo.fr;stefanrerat@yahoo.fr;;;;666543342;143874980;;;;Fabrice;15/04/2014
4166;Les Entretiens de l'Excellence;lesentretiens.org;33, Avenue Mac Mahon;75017;Paris;;;;;;;;;;;;;Séjours de soutien scolaire;Coaching scolaire;;;;;;;;;contact@lesentretiens.org;;;;;620262658;153818187;;;;Elisa;15/04/2014
4167;Judo Club Demours;judoclubdemours.fr;34 bld de Reims;75017;Paris;2 rue Paul Bert;92240;Malakoff;;;;;;;;;;Judo;Arts martiaux autres;;;;;;;;;benjamin@judoclubdemours.fr;;;;;649984897;;;;;Mehdi;15/04/2014
4168;Agam-Club;agam-club.fr;34 Boulevard de Reimes;75017;Paris;77 avenue Henri Barbusse;92700;Colombes;;;;;;;;;;Coaching sportif & gym;Judo;Arts martiaux autres;Gymnastique douce, stretching & étirements;Zumba;;;;;;voicebox155@yahoo.fr;agam75-agam92@orange.fr;;;;677381281;629784042;;;;Youness;15/04/2014
4173;A Voix Nue;avoixnue.com ;37 rue pouchet;75017;Paris;métro picpus;75012;Paris;;;;;;;;;;Djembé & musique africaine;Jazz & gospel;Musique classique;;;;;;;;avoixnue@voila.fr;;;;;626914893;;;;;Youness;15/04/2014
4176;Gilles Weissmann;weissmann-gilles.net ;38 Rue Des Moines;75017;Paris;;;;;;;;;;;;;Peinture;;;;;;;;;;gilles.weissmann@aliceadsl.fr;;;;;142296010;;;;;Mehdi;15/04/2014
4177;Le Chant Prénatal;http://lechantprenatal.blogspot.fr/;4 passage Geffroy Didelot;75017;Paris;;;;;;;;;;;;;Sport & grossesse;Chant & instrument;Chant prénatal;;;;;;;;chantprenatal@free.fr;;;;;145225796;630574309;;;;Zara;15/04/2014
4181;Ecole Jean-Laurent Silvi;http://ecolesilvi.fr/;43 rue Saint-Ferdinand;75017;Paris;;;;;;;;;;;;;Art dramatique;Improvisation théâtrale;Pratiques théâtrales mixtes;;;;;;;;coursjls@gmail.com;;;;;148063514;;;;;Mehdi;15/04/2014
4182;Chœurs Elisabeth Brasseur;http://choeurs-brasseur.over-blog.com/;44 boulevard des Batignolles;75017;Paris;106 rue de Grenelle;75007;Paris;;;;;;;;;;Musique baroque & Renaissance;Musique classique;Chant & instrument;;;;;;;;choeurs-brasseur@wanadoo.fr;;;;;687167899;683493955;;;;Fabrice;15/04/2014
4183;Viveka Magellan;viveka-magellan.fr;44 rue Batignolles;75017;Paris;;;;;;;;;;;;;Yoga autres;;;;;;;;;;contact@viveka-magellan.fr;;;;;629571023;171288182;;;;Zara;15/04/2014
4184;Not' en Bulles;http://www.notenbulles.fr/;44 boulevard des Batignolles;75017;Paris;;;;;;;;;;;;;Chant & instrument;Chant choral;;;;;;;;;not.en.bulles@free.fr;ntbcontact@notenbulles.fr;;;;611035006;;;;;Mehdi;15/04/2014
4185;L'Annexe du Village de Zhaobao;http://zhaobao-taichichuan.fr/;23 rue Emile Moutier;94340;Joinville Le Pont;18 rue de la Roquepine;75008;Paris;;;;;;;;;;Gymnastique autres;Relaxation & méditation;;;;;;;;;zhaobao@ymail.com;;;;;628012267;;;;;Mehdi;15/04/2014
4187;Principes Tomatis;principes-tomatis.com;5 Bis passage Doisy;75017;Paris;;;;;;;;;;;;;Apprentissage d'une langue;Travail de la voix;Musiques mixtes;;;;;;;;cabinetapp@laposte.net;;;;;177190317;670809679;;;;Zara;15/04/2014
4189;Ecole de doublage;http://www.efdv.fr/;13 rue de Vanves;92100;Boulogne Billancourt;;;;;;;;;;;;;Techniques vocales;Travail de la voix;Lecture à voix haute;;;;;;;;contact@efdv.fr;;;;;605496446;;;;;Mehdi;15/04/2014
4190;Les Ateliers de l'Etoile;ateliersdeletoile.org;5 rue de l'Arc de Triomphe;75017;Paris;;;;;;;;;;;;;Autres arts plastiques;Aquarelle & lavis;Peinture acrylique;Peinture à l'huile;Pastel;Photo studio & portrait;Restauration d'art;;;;ldemarliave@free.fr;;;;;663626500;146400509;;;;Guennole;15/04/2014
4192;CGCSM;cgcsm.com;5 villa Monceau;75017;Paris;;;;;;;;;;;;;Plongée;;;;;;;;;;yann@cgcsm.com;;;;;642059529;;;;;Fabrice;15/04/2014
4193;L'Atelier à Musique;latelieramusique.fr;5 rue des Apennins;75017;Paris;;;;;;;;;;;;;Piano;Accordéon;;;;;;;;;freddy@latelieramusique.fr;;;;;663222280;142291708;;;;Mehdi;15/04/2014
4194;Academie manga;academiemanga.fr;5 rue Émile Allez;75017;Paris;;;;;;;;;;;;;Dessin;Peinture;Autres arts plastiques;Manga;;;;;;;paris@academiemanga.fr;;;;;695087767;;;;;Youness;15/04/2014
4195;Compagnie La Nuit Comme en Plein Jour;courstheatreparislanuit.fr;52 Rue des Batignolles;75017;Paris;12 rue Saint-Jean ;75017;Paris;61 Rue d'Amsterdam;75009;Paris;;;;;;;Pratiques théâtrales mixtes;Formation d'acteurs;Diction & déclamation;Travail de la voix;;;;;;;lanuitcomme@neuf.fr;;;;;171978264;611621246;;;;Elisa;15/04/2014
4198;Ecole d'Encadrement Musicothérapique et Artistique;http://www.eemafrance.com/;55 rue Legendre;75017;Paris;;;;;;;;;;;;;Chant & instrument;Techniques vocales;;;;;;;;;rcrichardcassin@gmail.com;;;;;648293543;952198642;;;;Mehdi;15/04/2014
4200;Domisol Batignolles;http://domisolbatignolles.free.fr/;56 boulevard des Batignolles;75017;Paris;;;;;;;;;;;;;Chant choral;;;;;;;;;;domisol.batignolles@gmail.com;;;;;626184291;;;;;Elisa;15/04/2014
4202;Association Nouvelle Vague;http://nouvellesvagues.fr/;6 Avenue de la porte de clichy;75017;Paris;26 Rue Boulay;75017;Paris;;;;;;;;;;Sport & grossesse;Coaching sportif & gym;Femmes enceintes;Aquagym;Initiation natation;Gymnastique autres;;;;;info@nouvellesvagues.fr;;;;;632457279;;;;;Mehdi;15/04/2014
4203;Le Club Kokoro;kokoro.pagesperso-orange.fr;6 Avenue de la porte de Clichy;75017;Paris;;;;;;;;;;;;;Karaté;Qi Gong;;;;;;;;;club.kokoro@wanadoo.fr;;;;;;;;;;Guennole;15/04/2014
4205;Louas Ecole de Danse G.;;6 impasse de Lévis;75017;Paris;;;;;;;;;;;;;Danse contemporaine & moderne;Salsa, Bachata & Chacha;Tango, Chachacha, Samba, Forro & Mambo;;;;;;;;dancenter@wanadoo.fr;;;;;143805830;;;pas de photo;;Guennole;15/04/2014
4210;Samuel Derré;;62 rue Guy Moquet;75017;Paris;;;;;;;;;;;;;Guitare acoustique;Musiques mixtes;Rock;;;;;;;;samuelderre@hotmail.com;;;;;661739946;;;pas de photo;;Zara;15/04/2014
4211;Star Theatre;startheatre.fr;63 place Docteur Félix Lobligeois;75017;Paris;;;;;;;;;;;;;Improvisation théâtrale;Comédies musicales;Théâtre amateurs;;;;;;;;star.theatre@wanadoo.fr;;;;;153110863;;;;;Zara;15/04/2014
4214;La Salésienne de Paris;salesiennedeparis.com;66 Bis Avenue de Villiers;75017;Paris;;;;;;;;;;;;;Danse classique;Football;Basket-ball;Tennis;Gymnastique douce, stretching & étirements;Gymnastique douce, stretching & étirements;;;;;bourdiervero@gmail.com;contact@salesienndeparis.com;gym@salesiennedeparis.com;;;142511980;;;;;Guennole;15/04/2014
4217;ASI13 Paris;https://sites.google.com/site/asi13eme/;3 rue Caillaux;75013;Paris;47 avenue d'Ivry;75013;Paris;;;;;;;;;;Tai Chi Chuan;Viet Vo Dao;;;;;;;;;asi13eme@gmail.com;;;;;;;;;;Youness;15/04/2014
4224;Paris XVII Pouchet C. S.;pouchet-sport.com;6 Avenue de la Porte de Clichy;75017;Paris;;;;;;;;;;;;;Judo;Football;;;;;;;;;maglimartin@gmail.com;;;;;673391416;;;;;Guennole;15/04/2014
4225;Abelia;abelia.asso.fr;7 rue Pajol;75017;Paris;;;;;;;;;;;;;Ateliers corps & mouvement;Femmes enceintes;Portage bébé;Yoga autres;Qi Gong;Relaxation & méditation;Réflexologie;;;;association.abelia@gmail.com;contact@abelia.asso.fr;;;;662279780;;;;;Youness;15/04/2014
4226;Compagnie du Belvédère;http://ciebelvedere99.fr;71 rue Lacondamine;75017;Paris;;;;;;;;;;;;;Improvisation théâtrale;Ecriture théâtrale;Pratiques théâtrales mixtes;Mise en scène & expression scénique;;;;;;;associationbelvedere@gmail.com;inscriptions.ateliers@ciebelvedere99.fr;djulls@wanadoo.fr;p.scotto@hotmail.fr;;603973052;642854526;621131445;;;Elisa;15/04/2014
4228;Cours Gabriella;coursgabriella.free.fr/danse.html ;74 rue Nollet;75017;Paris;75bis rue Truffaut;75017;Paris;26 rue Boulay;75017;Paris;104 boulveard de Clichy;75018;Paris;;;;Danse classique;Jazz;;;;;;;;;coursgabriella@free.fr;;;;;142264614;;;;;Elisa;15/04/2014
4230;Mon Shiatsu;monshiatsu.com ;75 rue Pouchet;75017;Paris;;;;;;;;;;;;;Shiatsu;;;;;;;;;;ac.shiatsu@gmail.com;contact@monshiatsu.com;;;;662482672;781251272;;;;Zara;15/04/2014
4232;Nadine Rémont;http://sophrologues.org/nadine/;79 Rue Boursault;75017;Paris;;;;;;;;;;;;;Sophrologie;Shiatsu;;;;;;;;;remontnad@gmail.com;;;;;680374044;;;;;Mehdi;15/04/2014
4234;Atelier Terre de Sienne;atelier-terre-de-sienne.com;8 cour St Pierre;75017;Paris;;;;;;;;;;;;;Dessin;Peinture;Autres arts plastiques;Sculpture papier;;;;;;;atelier.terredesienne@gmail.com;;;;;142938889;;;;;Fabrice;15/04/2014
4235;Pierre Didier ;gym-et-yoga.com;8 place Boulnois;75017;Paris;;;;;;;;;;;;;Gymnastique posturale & Mézières;Yoga autres;Hatha yoga;;;;;;;;contact@gym-et-yoga.com;;;;;142278907;;;;;Zara;15/04/2014
4236;Le Conservatoire International de Musique de Paris;cimp-paris.fr ;8 Rue de la Terrasse;75017;Paris;;;;;;;;;;;;;Guitare électrique;Violon, violoncelle & alto;Danse contemporaine & moderne;Harpe;Saxophone;Opéra & écriture de livrets;Chant choral;Théâtre amateurs;Gymnastique douce, stretching & étirements;Piano;conservatoire@cimp-paris.fr;Inscription@cimp-paris.fr;;;;146225604;;;;;Guennole;15/04/2014
4237;Yoga Time;yogatime.fr;8 rue des Acacias;75017;Paris;162 rue d'Aguesseau;92130;Boulogne-Billancourt;;;;;;;;;;Yoga autres;Relaxation & méditation;Gymnastique douce, stretching & étirements;;;;;;;;infos@yogatime.fr;;;;;147233554;;;;;Zara;15/04/2014
4238;Goubé European Dance Center;jgoubeparis.free.fr;8 Rue Emile Allez;75017;Paris;;;;;;;;;;;;;Danse classique;Aérobic & fitness;Jazz;;;;;;;;jgoubeparis@free.fr;jgoube@dansegoube.com;;;;145634021;145622316;;;;Mehdi;15/04/2014
4239;La Chorale Espace 16;choraleespace16.over-blog.com ;8 ter rue Roger Bacon;75017;Paris;;;;;;;;;;;;;Chant choral;;;;;;;;;;choraleespace16@yahoo.fr;;;;;620463493;672526738;153280272;;;Guennole;15/04/2014
4241;Philippe Tachdjian;coachsportphil.com;83 rue Dulong;75017;Paris;;;;;;;;;;;;;Coaching personnel;Coaching sportif & gym;Gymnastique douce, stretching & étirements;Relaxation autres;Gymnastique douce, stretching & étirements;;;;;;demosphil@gmail.com;;;;;962608498;;;;;Zara;15/04/2014
4242;Le temps est incertain;http://www.le-temps-est-incertain.com/;2 rue de Bretagne;49770;Château du Plessis-Macé;;;;;;;;;;;;;Formation d'acteurs;;;;;;;;;;jessica@le-temps-est-incertain.com;contact@le-temps-est-incertain.com;;;;664430207;142271453;;;;Mehdi;15/04/2014
4243;Ecole De Danse Alain Et Vicky;http://books.google.fr/books?id=cELWnGUtEK8C&pg=PA276&lpg=PA276&dq=message@alainvickydance.fr&source=bl&ots=uC47GRcz--&sig=FTcjsMjMeLbkqB6rQCucLW7GfeU&hl=fr&sa=X&ei=souNU7a2GIT50gW3kIDIBg&ved=0CCsQ6AEwAA#v=onepage&q=message%40alainvickydance.fr&f=false;9 Bis rue Montenotte;75017;Paris;;;;;;;;;;;;;Claquettes;Danse classique;Quick step, Slowfox, Foxtrot, Boston, Charleston & Madison;Jazz, Street Jazz & Modern jazz;Danses sportives standards & latines;Autres danses de société;;;;;message@alainvickydance.fr;;;;;145721800;607829521;;pas de photo;;Mehdi;15/04/2014
4245;Valérie Hope;vivaharmonie.com ;9 rue Georges Berger;75017;Paris;;;;;;;;;;;;;Sophrologie;Estime de soi & confiance;;;;;;;;;valiahope@hotmail.fr;vivaharmonie@live.fr;;;;687534634;;;;;Zara;15/04/2014
4247;Club de natation des Epinettes de Paris;http://www.club-natation-epinettes.fr/;90 Rue de la Jonquière;75017;Paris;36 Boulevard de Reims;75017;Paris;79 rue de la Jonquière;75017;Paris;118 boulevard Bessières;75017;Paris;;;;Initiation natation;Perfectionnement natation;;;;;;;;;cnepinettes-paris@club-internet.fr;;;;;613058139;146270775;;;;Fabrice;15/04/2014
4248;Pascal Mutel;http://decoration-florale-fleuriste-design-floral.pascalmutel.com/;95 rue de Courcelles;75017;Paris;;;;;;;;;;;;;Créations florales;Fleurs pressées;Flore & botanique;;;;;;;;pascalmutel@wanadoo.fr;;;;;147634078;;;;;Zara;15/04/2014
4250;Lokaî shiastu Paris;http://www.iokaishiatsufrance.fr/ecoles/iokai-shiatsu-paris/;98 boulevard des Batignoles;75017;Paris;;;;;;;;;;;;;Shiatsu;Relaxation autres;Massage;;;;;;;;iokaishiatsuparis@yahoo.fr;;;;;618583011;;;;;Guennole;15/04/2014
4252;L'Académie Christophe Tiozzo;lacademie.org;Avenue des Erables;95400;Villiers le Bel;;;;;;;;;;;;;Boxe française;Boxe américaine & full-contact;;;;;;;;;isabelle.lhermite@lacademie.org;;;;;615016113;620909306;;;;Mehdi;15/04/2014
4254;ARCAMS;arcams.free.fr;1 cité Träeger;75018;Paris;15 rue de la Nouvelle-Calédonie;75012;Paris;12 rue René Binet;75018;Paris;22 ter rue pajol;75018;Paris;;;;Wushu & sanda;Gymnastique douce, stretching & étirements;Massage;Tai Chi Chuan;Wing Tsun;Kung-fu;;;;;arcam.yb@free.fr;arcams@free.fr;;;;661535116;;;;;Youness;15/04/2014
4256;Javed Khan;;1 rue Charbonnière;75018;Paris;;;;;;;;;;;;;Musique indienne;;;;;;;;;;javedsitar@yahoo.fr;;;;;623536115;;;;;Mehdi;15/04/2014
4257;L'Atelier Pictural;atelier-pictural.com ;1 rue Fleury;75018;Paris;;;;;;;;;;;;;Découverte dessin & peinture;Copie de tableaux;;;;;;;;;luclynski@orange.fr;;;;;603843320;;;;;Guennole;15/04/2014
4258;L'Atelier musique vocale;musiquevocale.com/mathieu-laplanche;32 rue du capital Marchal;75020;Paris;1 rue Charles Pathé;94300;Vincennes;;;;;;;;;;Batterie;Techniques vocales;;;;;;;;;mathieu@musiquevocale.com;contact@musiquevocale.com;;;;616564639;;;;;Guennole;15/04/2014
4259;Râag Ragini;;1 rue Fleury;75018;Paris;;;;;;;;;;;;;Danse indienne & Bollywood;;;;;;;;;;raag-ragini@hotmail.fr;;;;;637208552;642921364;;;;Zara;15/04/2014
4261;Abd elMalik Nounouhi;kalimalik.free.fr;1 Rue Pierre Ronsard;75018;Paris;;;;;;;;;;;;;Découverte de la calligraphie;Calligraphie arabe;;;;;;;;;nounouhi@gmail.com;;;;;686643056;;;;;Youness;15/04/2014
4262;La tribu des Suricates;latribudessuricates.com;17 rue de la Chapelle;75018;Paris;;;;;;;;;;;;;Théâtre amateurs;Chant & instrument;Conteurs & conteuses;Découverte de la calligraphie;;;;;;;latribudessuricates@yahoo.com;madeleinevonguerin@gmail.com;;;;606771419;617372333;;;;Guennole;15/04/2014
4265;Le Petit Ney;http://lepetitney.fr/;10 Avenue de la Porte de Montmartre;75018;Paris;;;;;;;;;;;;;Cuisine européenne;Ateliers d'écriture;Couture & création en feutre et laine;Méthode Feldenkrais;Jeux;Conteurs & conteuses;;;;;lepetitney@free.fr;lecafelitteraire@lepetitney.fr;;;;142620000;;;;;Guennole;15/04/2014
4268;Théâtre de l’Atalante;theatre-latalante.com;10 place Charles Dullin;75018;Paris;;;;;;;;;;;;;Théâtre amateurs;Comédie musicale & chorégraphies;;;;;;;;;latalante.resa@gmail.com;latalante.rp@gmail.com;;;;142231729;146061190;;;;Zara;15/04/2014
4269;Vincent Charra;vincentcharra.com;10 rue André Antoine;75018;Paris;;;;;;;;;;;;;Gravure;Mosaïque ancienne & artistique;Mosaïque décorative;;;;;;;;vcharra@wanadoo.fr;;;;;637977969;142558223;;;;Zara;15/04/2014
4272;Artefact;ecole-artefact.com;102 rue Doudeauville;75018;Paris;;;;;;;;;;;;;Improvisation théâtrale;Autres méthodes;Théâtre amateurs;;;;;;;;contact@ecole-artefact.com;;;;;142556102;;;;;Youness;15/04/2014
4275;RIDC ;ridc-danse.com;104 boulevard Clichy;75018;Paris;;;;;;;;;;;;;Danse contemporaine & moderne;;;;;;;;;;ridc@orange.fr;contact@ridc-danse.com;;;;142647771;;;;;Zara;15/04/2014
4276;Association Acevie;taichiparis.fr ;104 boulevard de Clichy;75018;Paris;7 rue du Cardinal Mercier;75009;Paris;;;;;;;;;;Tai Chi Chuan;Qi Gong;;;;;;;;;acevie@free.fr;;;;;;;;;;Youness;15/04/2014
4277;Atelier Terre en Vue;http://terre-en-vue.com/;107 rue Lamarck;75018;Paris;;;;;;;;;;;;;Sculpture & taille de pierre;Dessin;Découverte dessin & peinture;;;;;;;;elisabeth2012@terre-en-vue.com;;;;;770043043;;;;;Mehdi;15/04/2014
4278;Tabla Drumming;;10 bis rue Lagille;75018;Paris;;;;;;;;;;;;;Musique indienne;Batterie;;;;;;;;;tabladrumming@yahoo.fr;;;;;140112374;624207609;;pas de photo;;Zara;15/04/2014
4279;École Atla;www.atla.fr;11 Rue André Antoine;75018;Paris;12 Villa de Guelma;75018;Paris;;;;;;;;;;Toutes musiques du monde;Chant & instrument;Ensembles instrumentaux;Guitare acoustique;Basse & amplis;Accordéon;Violon, violoncelle & alto;Harmonica;Trompette;;atla@atla.fr;;;;;144929636;;;;;Mehdi;15/04/2014
4280;Stéphane Boget;stephaneboget.com;11 rue André Antoine;75018;Paris;;;;;;;;;;;;;Guitare électrique;Guitare acoustique;;;;;;;;;me@stephaneboget.com;;;;;144929636;;;;;Zara;15/04/2014
4281;Isabelle Carpentier;isabellecarpentier.com;11 rue André Antoine;75018;Paris;;;;;;;;;;;;;Travail de la voix;Chant & instrument;;;;;;;;;isacarpentier@free.fr;;;;;660165299;;;;;Mehdi;15/04/2014
4282;Marie Davout;mariedavout.com;11 rue André Antoine;75018;Paris;;;;;;;;;;;;;Techniques vocales;Chant & instrument;;;;;;;;;dufour-davout@wanadoo.fr;contact@mariedavout.com;;;;;;;;;Guennole;15/04/2014
4283;Carole Simonelli;http://www.thaimassagemettayoga.com/;11 rue de l'évangile;75018;Paris;9 rue Saint Bruno;75018;Paris;39 rue de charonne;75011;Paris;72 rue du vertbois;75003;Paris;;;;Yoga autres;Massage;;;;;;;;;contact@carole-simonelli.com;;;;;650829271;;;;;Fabrice;15/04/2014
4284;Maryse Jobert;;11 rue des roses;75018;Paris;;;;;;;;;;;;;Yoga autres;;;;;;;;;;marysejobert@yahoo.fr;;;;;625942597;146079548;;pas de photo;;Guennole;15/04/2014
4287;Elke Hesser;;11 rue Labat;75018;Paris;17 rue Joseph de Maistre;75018;Paris;;;;;;;;;;Hatha yoga;Yoga autres;Relaxation & méditation;;;;;;;;eh@elkehesser.com;;;;;612905803;;;;;Mehdi;15/04/2014
4288;Toni d’Amelio;;11 rue Labat;75018;Paris;83 rue du Faubourg st Denis;75010;Paris;;;;;;;;;;Yoga autres;Hatha yoga;;;;;;;;;dameliotoni@gmail.com;;;;;643721082;;;;;Zara;15/04/2014
4289;Samadhi Yogashala;samadhi-yogashala.fr;11 rue Myrha;75018;Paris;1 cité Traëger;75018;Paris;2 rue Ronsard;75018;Paris;45 rue Durantin;75018;Paris;12 rue des amiraux;75018;Paris;Yoga autres;Gymnastique posturale & Mézières;Respiration;;;;;;;;samadhi.yogashala@yahoo.fr;;;;;684548854;;;;;Zara;15/04/2014
4292;Les Amis des Jardins du Ruisseau;facebook.com/jardinsduruisseau ;104 rue du ruisseau;75018;Paris;;;;;;;;;;;;;Jardinage;;;;;;;;;;contact@lesjardinsduruisseau.org;;;;;;;;;;Guennole;15/04/2014
4293;Arc en Ciel Théâtre;arcencieltheatre.org;110 ter rue Marcadet;75018;Paris;;;;;;;;;;;;;Pratiques théâtrales mixtes;Théâtre amateurs;;;;;;;;;contact@arcencieltheatre.org;;;;;142234030;;;;;Youness;15/04/2014
4294;Association 18eme Zone;facebook.com/18emeZone#source=w35-associations.apps.paris.fr/searchasso/jsp/site/Portal.jsp?page=searchasso&id=124693 ;111 rue des Poissonniers;75018;Paris;;;;;;;;;;;;;Chant & instrument;Musiques mixtes;;;;;;;;;association18emezone@hotmail.fr;;;;;627882942;;;;;Youness;15/04/2014
4296;Atelier Céramique Tretaigne;http://www.atelier-ceramique-tretaigne.com/;12 rue de Tretaigne;75018;Paris;;;;;;;;;;;;;Céramique;Sculpture & taille de pierre;Peinture;;;;;;;;ateliertretaigne@gmail.com;;;;;146069426;;;;;Mehdi;15/04/2014
4297;Culture et Sport Santé Montmartrois;;12 rue des Amiraux;75018;Paris;;;;;;;;;;;;;Qi Gong;Tai Chi Chuan;Yoga autres;;;;;;;;qigongcssm@yahoo.fr;;;;;630758718;142525314;;;;Youness;15/04/2014
4298;Taïuchi APA 18;http://taiuchi-aikiryu.org/;12 rue des Amiraux;75018;Paris;127 rue Marcadet;75018;Paris;;;;;;;;;;Aïkido;Arts martiaux autres;;;;;;;;;bureau.taiuchi@gmail.com;ajout de site web;;;;661735718;;;;;Zara;15/04/2014
4299;Amitié en plus;amitieenplus.fr;12 Rue Rene Binet;75018;Paris;22 rue Guilleminot;75014;Paris;;;;;;;;;;Aïkido;Arts martiaux autres;;;;;;;;;sylvain.cordier@gmail.com;contact@amitieenplus.fr;;;;615571879;145414439;;;;Youness;15/04/2014
4301;Shizuoka Wado Club;shizuokawadoclub.e-monsite.com;12 rue René Binet;75018;Paris;rue Charles Fourier ;91000;Evry;22 rue Guilleminot;75014;Paris;9 avenue Boris Vian;75018;Paris;;;;Karaté;;;;;;;;;;shizuokawadoclub@yahoo.fr;seuvreyxavier@voila.fr;;;;626700090;628358151;;;;Zara;15/04/2014
